name,generalization_nodes,generalization_edges,generalization_node_variables,generalization_edge_variables,g1_nodes,g1_edges,g2_nodes,g2_edges,time
3.7.0-all vs 2.40.0,738,489,53,1041,879,1671,851,581,36
3.7.0-all vs 2.48.0-all,783,1327,46,398,879,1671,858,1597,41
3.7.0-all vs 2.51.0-all,787,1336,42,384,879,1671,860,1601,37
3.7.0-all vs 2.53.1,789,524,33,1025,879,1671,838,557,37
3.7.0-all vs 2.6.0-all,589,893,64,601,879,1671,1358,2460,286
3.7.0-all vs 2.6.0,589,352,61,977,879,1671,1358,911,184
3.7.0-all vs 3.0.0-all,812,1424,30,281,879,1671,847,1573,32
3.7.0-all vs 3.0.0,812,546,20,1040,879,1671,847,570,37
3.7.0-all vs 3.1.0-all,813,1431,21,250,879,1671,828,1545,32
3.7.0-all vs 3.1.0,813,547,17,1035,879,1671,828,562,35
3.7.0-all vs 3.10.0-all,867,1642,6,42,879,1671,871,1664,29
3.7.0-all vs 3.10.0,867,582,7,1083,879,1671,871,585,35
3.7.0-all vs 3.11.0,866,581,8,1085,879,1671,871,586,33
3.7.0-all vs 3.12.0,864,582,9,1085,879,1671,887,602,37
3.7.0-all vs 3.14.0-all,860,1589,14,135,879,1671,891,1716,30
3.7.0-all vs 3.141.0,844,573,19,1080,879,1671,901,614,34
3.7.0-all vs 3.150.0-all,829,1501,56,407,879,1671,1419,2943,172
3.7.0-all vs 3.150.0,829,548,34,1127,879,1671,1419,844,86
3.7.0-all vs 3.3.0,826,559,16,1049,879,1671,840,575,33
3.7.0-all vs 3.8.0,874,589,3,1079,879,1671,874,591,35
3.7.0-all vs 3.9.0,868,586,7,1081,879,1671,872,591,36
3.7.0-all vs 3.9.1-all,868,1648,6,30,879,1671,872,1664,27
3.7.0-all vs 3.9.1,868,587,7,1080,879,1671,872,592,34
3.7.0-all vs 4.0.0-all,776,1391,73,561,879,1671,1577,3876,454
3.7.0-all vs 4.0.0-alpha-3-all,828,1507,48,323,879,1671,1050,1992,53
3.7.0-all vs 4.0.0-alpha-3,828,550,31,1120,879,1671,1050,655,47
3.7.0-all vs 4.0.0,776,508,45,1151,879,1671,1577,990,130
3.7.0-all vs 4.1.0-all,776,1392,72,567,879,1671,1580,3917,455
3.7.0-all vs 4.10,432,138,47,796,879,1671,1136,592,164
3.7.0-all vs 4.2.0,770,502,50,1151,879,1671,1574,987,137
3.7.0-all vs 4.3.0-all,725,1164,70,701,879,1671,1537,3740,426
3.7.0-all vs 4.3.0,725,374,54,1169,879,1671,1537,925,142
3.7.0-all vs 4.4.0,725,371,54,1237,879,1671,1537,929,144
3.7.0-all vs 4.5.0-all,717,1146,71,710,879,1671,1528,3747,422
3.7.0-all vs 4.5.0,717,365,53,1229,879,1671,1528,919,137
3.7.0-all vs 4.5.1-all,717,1146,70,703,879,1671,1529,3753,501
3.7.0-all vs 4.5.2-all,717,1146,71,714,879,1671,1529,3741,420
3.7.0-all vs 4.5.2,717,365,53,1228,879,1671,1529,916,135
3.7.0-all vs 4.5.3-all,717,1149,71,700,879,1671,1529,3739,466
3.7.0-all vs 4.6.0-all,717,1147,72,714,879,1671,1530,3756,495
3.7.0-all vs 4.6.0,717,365,52,1228,879,1671,1530,920,150
3.7.0-all vs 4.7.1-all,703,1131,66,668,879,1671,1521,3742,485
3.7.0-all vs 4.7.1,703,355,52,1209,879,1671,1521,909,137
3.7.0-all vs 4.7.2-all,702,1113,68,684,879,1671,1521,3718,427
3.7.0-all vs 4.8.1,702,357,53,1142,879,1671,1521,897,142
3.7.0-all vs 4.9.1,691,348,54,1198,879,1671,1510,896,151
3.7.0 vs 1.0.11-all,537,300,56,852,879,597,1266,2205,238
3.7.0 vs 1.0.11,537,300,52,216,879,597,1266,813,129
3.7.0 vs 2.0.0-all,544,313,56,861,879,597,1294,2311,273
3.7.0 vs 2.0.0,544,313,51,209,879,597,1294,822,157
3.7.0 vs 2.10.0-all,599,355,49,972,879,597,1382,2504,237
3.7.0 vs 2.10.0,599,355,49,249,879,597,1382,919,140
3.7.0 vs 2.14.0,609,360,54,258,879,597,1410,940,138
3.7.0 vs 2.22.0-all,653,423,63,1003,879,597,872,1630,57
3.7.0 vs 2.22.0,653,423,58,168,879,597,872,632,41
3.7.0 vs 2.33.0,716,473,54,156,879,597,878,634,32
3.7.0 vs 2.40.0,738,489,42,113,879,597,851,581,28
3.7.0 vs 2.45.0,766,505,41,112,879,597,849,583,22
3.7.0 vs 2.48.0-all,783,519,37,1046,879,597,858,1597,39
3.7.0 vs 2.48.0,783,519,33,90,879,597,858,582,23
3.7.0 vs 2.51.0-all,787,522,36,1045,879,597,860,1601,43
3.7.0 vs 2.52.0-all,788,523,36,1046,879,597,861,1604,35
3.7.0 vs 2.52.0,788,523,32,83,879,597,861,582,23
3.7.0 vs 2.53.1-all,789,524,36,1012,879,597,838,1526,35
3.7.0 vs 2.53.1,789,524,27,61,879,597,838,557,21
3.7.0 vs 2.6.0-all,589,352,53,951,879,597,1358,2460,274
3.7.0 vs 2.6.0,589,352,49,244,879,597,1358,911,167
3.7.0 vs 3.0.0-all,812,546,26,1038,879,597,847,1573,34
3.7.0 vs 3.0.0,812,546,18,48,879,597,847,570,20
3.7.0 vs 3.1.0-all,813,547,17,1018,879,597,828,1545,33
3.7.0 vs 3.1.0,813,547,14,40,879,597,828,562,21
3.7.0 vs 3.10.0-all,867,582,5,1090,879,597,871,1664,33
3.7.0 vs 3.10.0,867,582,5,13,879,597,871,585,19
3.7.0 vs 3.11.0,866,581,6,15,879,597,871,586,19
3.7.0 vs 3.12.0,864,582,6,16,879,597,887,602,19
3.7.0 vs 3.14.0-all,860,578,13,1100,879,597,891,1716,36
3.7.0 vs 3.14.0,860,578,7,24,879,597,891,604,19
3.7.0 vs 3.141.0-all,844,572,18,1120,879,597,901,1764,34
3.7.0 vs 3.141.0,844,573,10,27,879,597,901,614,22
3.7.0 vs 3.150.0-all,829,549,51,1271,879,597,1419,2943,193
3.7.0 vs 3.150.0,829,548,24,77,879,597,1419,844,70
3.7.0 vs 3.2.0,823,560,12,34,879,597,838,575,20
3.7.0 vs 3.3.0-all,826,559,14,1032,879,597,840,1576,35
3.7.0 vs 3.3.0,826,559,12,36,879,597,840,575,20
3.7.0 vs 3.4.0-all,846,567,11,1063,879,597,858,1618,34
3.7.0 vs 3.5.1,854,575,7,21,879,597,863,584,21
3.7.0 vs 3.7.0-all,879,597,0,1072,879,597,879,1671,34
3.7.0 vs 3.8.0-all,874,589,3,1075,879,597,874,1660,34
3.7.0 vs 3.8.0,874,589,3,8,879,597,874,591,19
3.7.0 vs 3.9.0,868,586,5,11,879,597,872,591,18
3.7.0 vs 3.9.1-all,868,587,5,1080,879,597,872,1664,33
3.7.0 vs 3.9.1,868,587,5,10,879,597,872,592,19
3.7.0 vs 4.0.0-all,776,508,70,1300,879,597,1577,3876,451
3.7.0 vs 4.0.0-alpha-3-all,828,551,42,1191,879,597,1050,1992,54
3.7.0 vs 4.0.0-alpha-3,828,550,18,67,879,597,1050,655,34
3.7.0 vs 4.0.0,776,508,35,111,879,597,1577,990,127
3.7.0 vs 4.1.0-all,776,508,69,1308,879,597,1580,3917,516
3.7.0 vs 4.10,432,138,40,225,879,597,1136,592,123
3.7.0 vs 4.2.0-all,770,502,74,1306,879,597,1574,3899,397
3.7.0 vs 4.2.0,770,502,38,109,879,597,1574,987,130
3.7.0 vs 4.3.0-all,725,374,65,1301,879,597,1537,3740,434
3.7.0 vs 4.3.0,725,374,42,180,879,597,1537,925,130
3.7.0 vs 4.4.0,725,371,43,250,879,597,1537,929,119
3.7.0 vs 4.5.0-all,717,365,67,1297,879,597,1528,3747,421
3.7.0 vs 4.5.0,717,365,44,246,879,597,1528,919,118
3.7.0 vs 4.5.1-all,717,365,66,1290,879,597,1529,3753,493
3.7.0 vs 4.5.1,717,365,44,246,879,597,1529,919,130
3.7.0 vs 4.5.2-all,717,365,67,1301,879,597,1529,3741,421
3.7.0 vs 4.5.2,717,365,44,245,879,597,1529,916,121
3.7.0 vs 4.5.3-all,717,368,66,1285,879,597,1529,3739,483
3.7.0 vs 4.6.0-all,717,365,68,1303,879,597,1530,3756,475
3.7.0 vs 4.6.0,717,365,44,246,879,597,1530,920,134
3.7.0 vs 4.7.1-all,703,355,65,1265,879,597,1521,3742,487
3.7.0 vs 4.7.1,703,355,43,241,879,597,1521,909,124
3.7.0 vs 4.7.2-all,702,355,65,1245,879,597,1521,3718,426
3.7.0 vs 4.8.1-all,702,357,65,1250,879,597,1521,3740,451
3.7.0 vs 4.8.1,702,357,43,175,879,597,1521,897,127
3.7.0 vs 4.9.1-all,691,348,66,1227,879,597,1510,3705,466
3.7.0 vs 4.9.1,691,348,44,241,879,597,1510,896,122
3.8.0-all vs 1.0.11,537,298,56,880,874,1660,1266,813,137
3.8.0-all vs 2.0.0-all,544,799,62,561,874,1660,1294,2311,293
3.8.0-all vs 2.0.0,544,311,57,891,874,1660,1294,822,167
3.8.0-all vs 2.10.0-all,599,900,59,614,874,1660,1382,2504,239
3.8.0-all vs 2.10.0,599,353,60,990,874,1660,1382,919,151
3.8.0-all vs 2.14.0,609,358,63,1011,874,1660,1410,940,150
3.8.0-all vs 2.22.0-all,653,1045,77,598,874,1660,872,1630,65
3.8.0-all vs 2.22.0,653,422,76,1017,874,1660,872,632,55
3.8.0-all vs 2.33.0,711,465,65,1056,874,1660,878,634,48
3.8.0-all vs 2.40.0,733,483,54,1039,874,1660,851,581,36
3.8.0-all vs 2.48.0-all,778,1318,47,400,874,1660,858,1597,35
3.8.0-all vs 2.48.0,778,513,44,1054,874,1660,858,582,39
3.8.0-all vs 2.51.0-all,782,1329,44,383,874,1660,860,1601,37
3.8.0-all vs 2.52.0-all,783,1329,44,388,874,1660,861,1604,37
3.8.0-all vs 2.53.1,784,516,34,1028,874,1660,838,557,36
3.8.0-all vs 2.6.0-all,589,891,64,603,874,1660,1358,2460,287
3.8.0-all vs 2.6.0,589,350,61,979,874,1660,1358,911,187
3.8.0-all vs 3.0.0-all,807,1414,31,285,874,1660,847,1573,33
3.8.0-all vs 3.0.0,807,540,21,1038,874,1660,847,570,36
3.8.0-all vs 3.1.0-all,808,1419,23,259,874,1660,828,1545,30
3.8.0-all vs 3.1.0,808,539,19,1038,874,1660,828,562,36
3.8.0-all vs 3.10.0-all,867,1639,4,40,874,1660,871,1664,28
3.8.0-all vs 3.10.0,867,580,5,1079,874,1660,871,585,34
3.8.0-all vs 3.11.0,866,581,6,1077,874,1660,871,586,34
3.8.0-all vs 3.12.0,864,580,7,1081,874,1660,887,602,33
3.8.0-all vs 3.14.0-all,860,1589,13,128,874,1660,891,1716,33
3.8.0-all vs 3.14.0,860,578,9,1075,874,1660,891,604,37
3.8.0-all vs 3.141.0-all,844,1560,24,187,874,1660,901,1764,34
3.8.0-all vs 3.141.0,844,572,18,1076,874,1660,901,614,36
3.8.0-all vs 3.150.0-all,829,1499,56,406,874,1660,1419,2943,167
3.8.0-all vs 3.150.0,829,547,33,1124,874,1660,1419,844,85
3.8.0-all vs 3.3.0-all,821,1452,20,248,874,1660,840,1576,32
3.8.0-all vs 3.3.0,821,553,18,1048,874,1660,840,575,33
3.8.0-all vs 3.4.0-all,841,1500,16,235,874,1660,858,1618,31
3.8.0-all vs 3.7.0-all,874,1658,3,12,874,1660,879,1671,30
3.8.0-all vs 3.8.0,874,591,0,1067,874,1660,874,591,35
3.8.0-all vs 3.9.0,868,586,5,1073,874,1660,872,591,33
3.8.0-all vs 3.9.1-all,868,1647,4,24,874,1660,872,1664,26
3.8.0-all vs 3.9.1,868,587,5,1072,874,1660,872,592,33
3.8.0-all vs 4.0.0-all,775,1388,73,559,874,1660,1577,3876,463
3.8.0-all vs 4.0.0-alpha-3-all,828,1507,48,318,874,1660,1050,1992,49
3.8.0-all vs 4.0.0-alpha-3,828,551,30,1113,874,1660,1050,655,47
3.8.0-all vs 4.0.0,775,507,44,1145,874,1660,1577,990,129
3.8.0-all vs 4.1.0-all,775,1391,72,561,874,1660,1580,3917,502
3.8.0-all vs 4.10,431,138,46,790,874,1660,1136,592,163
3.8.0-all vs 4.2.0-all,769,1375,77,578,874,1660,1574,3899,373
3.8.0-all vs 4.2.0,769,503,49,1141,874,1660,1574,987,139
3.8.0-all vs 4.3.0-all,724,1161,70,701,874,1660,1537,3740,442
3.8.0-all vs 4.3.0,724,373,53,1165,874,1660,1537,925,135
3.8.0-all vs 4.4.0,724,371,54,1170,874,1660,1537,929,138
3.8.0-all vs 4.5.0-all,716,1144,71,708,874,1660,1528,3747,427
3.8.0-all vs 4.5.0,716,365,52,1222,874,1660,1528,919,133
3.8.0-all vs 4.5.1-all,716,1144,70,701,874,1660,1529,3753,491
3.8.0-all vs 4.5.2-all,716,1144,71,712,874,1660,1529,3741,422
3.8.0-all vs 4.5.2,716,365,53,1162,874,1660,1529,916,143
3.8.0-all vs 4.5.3-all,716,1146,71,700,874,1660,1529,3739,491
3.8.0-all vs 4.6.0-all,716,1145,72,712,874,1660,1530,3756,478
3.8.0-all vs 4.6.0,716,365,51,1221,874,1660,1530,920,143
3.8.0-all vs 4.7.1-all,702,1129,66,666,874,1660,1521,3742,494
3.8.0-all vs 4.7.1,702,355,51,1202,874,1660,1521,909,138
3.8.0-all vs 4.7.2-all,701,1110,68,684,874,1660,1521,3718,442
3.8.0-all vs 4.8.1-all,701,1112,68,688,874,1660,1521,3740,469
3.8.0-all vs 4.8.1,701,356,52,1138,874,1660,1521,897,144
3.8.0-all vs 4.9.1,690,348,53,1191,874,1660,1510,896,143
3.8.0 vs 2.22.0,653,422,58,169,874,591,872,632,44
3.8.0 vs 3.10.0,867,580,3,13,874,591,871,585,20
3.8.0 vs 3.14.0-all,860,578,12,1097,874,591,891,1716,35
3.8.0 vs 4.1.0-all,775,509,68,1301,874,591,1580,3917,483
3.8.0 vs 4.5.1-all,716,365,65,1284,874,591,1529,3753,508
3.9.0-all vs 1.0.11-all,534,758,58,575,872,1669,1266,2205,255
3.9.0-all vs 1.0.11,534,296,57,885,872,1669,1266,813,153
3.9.0-all vs 2.0.0-all,541,799,62,556,872,1669,1294,2311,292
3.9.0-all vs 2.0.0,541,310,58,894,872,1669,1294,822,188
3.9.0-all vs 2.10.0-all,596,901,58,607,872,1669,1382,2504,268
3.9.0-all vs 2.10.0,596,352,59,992,872,1669,1382,919,162
3.9.0-all vs 2.14.0-all,606,917,57,627,872,1669,1410,2579,324
3.9.0-all vs 2.14.0,606,357,62,1013,872,1669,1410,940,171
3.9.0-all vs 2.22.0-all,650,1044,76,598,872,1669,872,1630,62
3.9.0-all vs 2.22.0,650,420,75,1023,872,1669,872,632,58
3.9.0-all vs 2.33.0-all,707,1162,67,545,872,1669,878,1650,53
3.9.0-all vs 2.33.0,707,465,64,1058,872,1669,878,634,96
3.9.0-all vs 2.40.0-all,729,1226,58,449,872,1669,851,1568,45
3.9.0-all vs 2.40.0,729,481,53,1045,872,1669,851,581,53
3.9.0-all vs 2.45.0-all,757,1284,55,433,872,1669,849,1590,37
3.9.0-all vs 2.45.0,757,499,53,1072,872,1669,849,583,39
3.9.0-all vs 2.48.0-all,774,1317,46,398,872,1669,858,1597,41
3.9.0-all vs 2.48.0,774,512,43,1057,872,1669,858,582,34
3.9.0-all vs 2.51.0-all,778,1326,43,385,872,1669,860,1601,43
3.9.0-all vs 2.51.0,778,515,40,1052,872,1669,860,582,41
3.9.0-all vs 2.52.0-all,779,1328,43,386,872,1669,861,1604,39
3.9.0-all vs 2.52.0,779,516,39,1050,872,1669,861,582,41
3.9.0-all vs 2.53.1-all,780,1329,42,351,872,1669,838,1526,37
3.9.0-all vs 2.53.1,780,515,33,1031,872,1669,838,557,44
3.9.0-all vs 2.6.0-all,586,890,63,600,872,1669,1358,2460,288
3.9.0-all vs 2.6.0,586,348,60,983,872,1669,1358,911,192
3.9.0-all vs 3.0.0-all,803,1414,30,282,872,1669,847,1573,37
3.9.0-all vs 3.0.0,803,539,20,1042,872,1669,847,570,35
3.9.0-all vs 3.1.0-all,804,1422,22,250,872,1669,828,1545,33
3.9.0-all vs 3.1.0,804,539,18,1040,872,1669,828,562,32
3.9.0-all vs 3.10.0-all,871,1660,1,13,872,1669,871,1664,31
3.9.0-all vs 3.10.0,871,584,1,1084,872,1669,871,585,35
3.9.0-all vs 3.11.0-all,870,1656,2,21,872,1669,871,1667,28
3.9.0-all vs 3.11.0,870,584,2,1084,872,1669,871,586,77
3.9.0-all vs 3.12.0,868,583,3,1085,872,1669,887,602,39
3.9.0-all vs 3.13.0,866,582,4,1077,872,1669,891,604,34
3.9.0-all vs 3.14.0-all,864,1603,10,98,872,1669,891,1716,35
3.9.0-all vs 3.14.0,864,582,5,1075,872,1669,891,604,34
3.9.0-all vs 3.141.0-all,848,1568,23,170,872,1669,901,1764,33
3.9.0-all vs 3.141.0,848,574,17,1081,872,1669,901,614,82
3.9.0-all vs 3.150.0-all,832,1508,56,393,872,1669,1419,2943,180
3.9.0-all vs 3.150.0,832,549,33,1130,872,1669,1419,844,95
3.9.0-all vs 3.2.0-all,814,1444,20,246,872,1669,838,1567,30
3.9.0-all vs 3.2.0,814,552,16,1045,872,1669,838,575,37
3.9.0-all vs 3.3.0-all,817,1455,19,239,872,1669,840,1576,31
3.9.0-all vs 3.3.0,817,553,17,1050,872,1669,840,575,35
3.9.0-all vs 3.4.0-all,837,1502,15,232,872,1669,858,1618,29
3.9.0-all vs 3.4.0,837,558,14,1086,872,1669,858,577,37
3.9.0-all vs 3.5.1-all,845,1524,14,219,872,1669,863,1640,32
3.9.0-all vs 3.5.1,845,566,13,1085,872,1669,863,584,38
3.9.0-all vs 3.7.0-all,868,1646,6,39,872,1669,879,1671,27
3.9.0-all vs 3.7.0,868,586,5,1087,872,1669,879,597,37
3.9.0-all vs 3.8.0-all,868,1646,4,31,872,1669,874,1660,26
3.9.0-all vs 3.8.0,868,586,3,1083,872,1669,874,591,36
3.9.0-all vs 3.9.0,872,591,0,1076,872,1669,872,591,32
3.9.0-all vs 3.9.1-all,872,1660,0,13,872,1669,872,1664,34
3.9.0-all vs 3.9.1,872,589,0,1081,872,1669,872,592,32
3.9.0-all vs 4.0.0-all,776,1393,74,552,872,1669,1577,3876,684
3.9.0-all vs 4.0.0-alpha-3-all,831,1514,48,306,872,1669,1050,1992,54
3.9.0-all vs 4.0.0-alpha-3,831,551,29,1122,872,1669,1050,655,74
3.9.0-all vs 4.0.0,776,507,44,1151,872,1669,1577,990,145
3.9.0-all vs 4.1.0-all,776,1394,73,558,872,1669,1580,3917,478
3.9.0-all vs 4.1.0,776,507,44,1151,872,1669,1580,991,138
3.9.0-all vs 4.10,432,137,47,799,872,1669,1136,592,167
3.9.0-all vs 4.2.0-all,770,1377,78,577,872,1669,1574,3899,376
3.9.0-all vs 4.2.0,770,501,50,1152,872,1669,1574,987,142
3.9.0-all vs 4.3.0-all,725,1165,70,695,872,1669,1537,3740,528
3.9.0-all vs 4.3.0,725,373,53,1171,872,1669,1537,925,157
3.9.0-all vs 4.4.0-all,725,1161,71,711,872,1669,1537,3773,430
3.9.0-all vs 4.4.0,725,370,53,1238,872,1669,1537,929,153
3.9.0-all vs 4.5.0-all,717,1147,71,704,872,1669,1528,3747,427
3.9.0-all vs 4.5.0,717,364,53,1231,872,1669,1528,919,141
3.9.0-all vs 4.5.1-all,717,1147,70,697,872,1669,1529,3753,576
3.9.0-all vs 4.5.1,717,364,53,1231,872,1669,1529,919,138
3.9.0-all vs 4.5.2-all,717,1147,71,708,872,1669,1529,3741,562
3.9.0-all vs 4.5.2,717,364,53,1230,872,1669,1529,916,143
3.9.0-all vs 4.5.3-all,717,1150,71,694,872,1669,1529,3739,479
3.9.0-all vs 4.6.0-all,717,1148,72,708,872,1669,1530,3756,500
3.9.0-all vs 4.6.0,717,364,52,1230,872,1669,1530,920,227
3.9.0-all vs 4.7.0-all,703,1133,67,663,872,1669,1516,3735,501
3.9.0-all vs 4.7.1-all,703,1132,66,662,872,1669,1521,3742,496
3.9.0-all vs 4.7.1,703,354,52,1211,872,1669,1521,909,142
3.9.0-all vs 4.7.2-all,702,1114,68,678,872,1669,1521,3718,530
3.9.0-all vs 4.7.2,702,354,52,1205,872,1669,1521,906,142
3.9.0-all vs 4.8.1-all,702,1116,68,682,872,1669,1521,3740,449
3.9.0-all vs 4.8.1,702,356,53,1145,872,1669,1521,897,150
3.9.0-all vs 4.9.0-all,696,1087,70,708,872,1669,1516,3718,435
3.9.0-all vs 4.9.0,696,351,54,1204,872,1669,1516,896,142
3.9.0-all vs 4.9.1-all,691,1083,69,695,872,1669,1510,3705,506
3.9.0-all vs 4.9.1,691,347,54,1200,872,1669,1510,896,154
3.9.0 vs 1.0.11,534,296,52,219,872,591,1266,813,126
3.9.0 vs 2.14.0,606,357,54,260,872,591,1410,940,150
3.9.0 vs 2.22.0,650,420,57,170,872,591,872,632,43
3.9.0 vs 2.33.0,707,465,53,158,872,591,878,634,33
3.9.0 vs 2.40.0,729,481,42,117,872,591,851,581,29
3.9.0 vs 2.51.0-all,778,515,38,1042,872,591,860,1601,39
3.9.0 vs 2.53.1,780,515,27,66,872,591,838,557,22
3.9.0 vs 2.6.0-all,586,348,52,950,872,591,1358,2460,284
3.9.0 vs 3.0.0-all,803,539,28,1035,872,591,847,1573,35
3.9.0 vs 3.10.0-all,871,584,1,1085,872,591,871,1664,33
3.9.0 vs 3.10.0,871,584,1,8,872,591,871,585,17
3.9.0 vs 3.11.0,870,584,2,8,872,591,871,586,18
3.9.0 vs 3.12.0,868,583,2,14,872,591,887,602,21
3.9.0 vs 3.14.0-all,864,582,10,1092,872,591,891,1716,39
3.9.0 vs 3.141.0,848,574,10,26,872,591,901,614,22
3.9.0 vs 3.3.0,817,553,13,36,872,591,840,575,20
3.9.0 vs 3.8.0,868,586,3,7,872,591,874,591,19
3.9.0 vs 3.9.1-all,872,589,0,1075,872,591,872,1664,34
3.9.0 vs 3.9.1,872,589,0,5,872,591,872,592,18
3.9.0 vs 4.0.0-all,776,507,70,1303,872,591,1577,3876,459
3.9.0 vs 4.0.0-alpha-3,831,551,19,68,872,591,1050,655,33
3.9.0 vs 4.0.0,776,507,35,109,872,591,1577,990,129
3.9.0 vs 4.1.0-all,776,507,69,1311,872,591,1580,3917,485
3.9.0 vs 4.3.0-all,725,373,65,1303,872,591,1537,3740,427
3.9.0 vs 4.5.1-all,717,364,66,1292,872,591,1529,3753,502
3.9.0 vs 4.5.2-all,717,364,67,1303,872,591,1529,3741,414
3.9.0 vs 4.6.0,717,364,44,243,872,591,1530,920,135
3.9.0 vs 4.7.2-all,702,354,65,1247,872,591,1521,3718,435
3.9.1-all vs 1.0.11,534,297,57,880,872,1664,1266,813,143
3.9.1-all vs 2.14.0,606,358,62,1007,872,1664,1410,940,157
3.9.1-all vs 2.22.0,650,422,75,1015,872,1664,872,632,54
3.9.1-all vs 3.10.0,871,584,1,1079,872,1664,871,585,33
3.9.1-all vs 3.12.0,868,583,3,1083,872,1664,887,602,34
3.9.1-all vs 3.14.0-all,864,1601,11,114,872,1664,891,1716,27
3.9.1-all vs 3.8.0,868,587,3,1076,872,1664,874,591,34
3.9.1-all vs 4.0.0,776,506,44,1152,872,1664,1577,990,132
3.9.1-all vs 4.1.0-all,776,1396,73,563,872,1664,1580,3917,447
3.9.1-all vs 4.3.0-all,725,1165,71,705,872,1664,1537,3740,435
3.9.1-all vs 4.5.1-all,717,1148,71,705,872,1664,1529,3753,491
3.9.1 vs 1.0.11,534,297,52,219,872,592,1266,813,123
3.9.1 vs 2.14.0,606,358,54,259,872,592,1410,940,136
3.9.1 vs 2.22.0,650,422,57,167,872,592,872,632,42
3.9.1 vs 2.33.0,707,465,53,159,872,592,878,634,30
3.9.1 vs 2.40.0,729,483,42,114,872,592,851,581,28
3.9.1 vs 2.51.0-all,778,515,38,1043,872,592,860,1601,39
3.9.1 vs 2.53.1,780,515,27,67,872,592,838,557,20
3.9.1 vs 2.6.0-all,586,349,52,949,872,592,1358,2460,287
3.9.1 vs 3.0.0-all,803,537,28,1040,872,592,847,1573,37
3.9.1 vs 3.10.0-all,871,584,1,1086,872,592,871,1664,33
3.9.1 vs 3.10.0,871,584,1,9,872,592,871,585,17
3.9.1 vs 3.11.0,870,582,2,13,872,592,871,586,18
3.9.1 vs 3.12.0,868,583,2,14,872,592,887,602,18
3.9.1 vs 3.14.0-all,864,580,10,1096,872,592,891,1716,37
3.9.1 vs 3.141.0,848,573,10,28,872,592,901,614,20
3.9.1 vs 3.3.0,817,551,13,41,872,592,840,575,19
3.9.1 vs 3.8.0,868,587,3,6,872,592,874,591,20
3.9.1 vs 3.9.1-all,872,592,0,1070,872,592,872,1664,34
3.9.1 vs 4.0.0-all,776,506,70,1305,872,592,1577,3876,458
3.9.1 vs 4.0.0-alpha-3,831,552,19,66,872,592,1050,655,34
3.9.1 vs 4.0.0,776,506,35,111,872,592,1577,990,121
3.9.1 vs 4.1.0-all,776,508,69,1309,872,592,1580,3917,468
3.9.1 vs 4.3.0-all,725,372,64,1305,872,592,1537,3740,430
3.9.1 vs 4.5.1-all,717,364,65,1292,872,592,1529,3753,532
3.9.1 vs 4.5.2-all,717,364,66,1303,872,592,1529,3741,405
3.9.1 vs 4.6.0,717,364,44,244,872,592,1530,920,124
3.9.1 vs 4.7.2-all,702,353,64,1249,872,592,1521,3718,434
4.0.0-all vs 1.0.11,612,312,77,1048,1577,3876,1266,813,798
4.0.0-all vs 2.14.0,692,376,86,1209,1577,3876,1410,940,668
4.0.0-all vs 2.22.0,610,384,84,1035,1577,3876,872,632,752
4.0.0-all vs 2.33.0,651,421,74,1057,1577,3876,878,634,748
4.0.0-all vs 2.40.0,666,429,61,1038,1577,3876,851,581,706
4.0.0-all vs 2.51.0-all,703,1147,69,621,1577,3876,860,1601,610
4.0.0-all vs 2.53.1,703,453,62,1087,1577,3876,838,557,611
4.0.0-all vs 3.10.0-all,776,1394,74,545,1577,3876,871,1664,411
4.0.0-all vs 3.10.0,776,507,70,1298,1577,3876,871,585,431
4.0.0-all vs 3.11.0,777,509,69,1296,1577,3876,871,586,424
4.0.0-all vs 3.12.0,792,521,69,1320,1577,3876,887,602,422
4.0.0-all vs 3.14.0-all,797,1476,72,511,1577,3876,891,1716,422
4.0.0-all vs 3.141.0,819,535,69,1385,1577,3876,901,614,418
4.0.0-all vs 3.3.0,735,486,51,1133,1577,3876,840,575,555
4.0.0-all vs 3.8.0,775,507,69,1297,1577,3876,874,591,417
4.0.0-all vs 3.9.1-all,776,1393,74,561,1577,3876,872,1664,429
4.0.0-all vs 4.0.0-alpha-3,873,574,77,1472,1577,3876,1050,655,321
4.0.0-all vs 4.0.0,1577,990,0,2854,1577,3876,1577,990,173
4.0.0-all vs 4.1.0-all,1568,3842,8,79,1577,3876,1580,3917,87
4.0.0-all vs 4.3.0-all,1479,3446,33,452,1577,3876,1537,3740,140
4.0.0-all vs 4.5.1-all,1463,3422,39,480,1577,3876,1529,3753,142
4.0.0-all vs 4.5.2-all,1463,3402,39,508,1577,3876,1529,3741,131
4.0.0-all vs 4.6.0,1463,786,36,2977,1577,3876,1530,920,174
4.0.0-alpha-3-all vs 1.0.11,524,289,60,858,1050,1992,1266,813,196
4.0.0-alpha-3-all vs 2.0.0,530,302,60,867,1050,1992,1294,822,227
4.0.0-alpha-3-all vs 2.14.0,591,346,68,996,1050,1992,1410,940,183
4.0.0-alpha-3-all vs 2.22.0-all,629,983,82,626,1050,1992,872,1630,104
4.0.0-alpha-3-all vs 2.22.0,629,407,81,999,1050,1992,872,632,97
4.0.0-alpha-3-all vs 2.33.0,684,448,68,1040,1050,1992,878,634,90
4.0.0-alpha-3-all vs 2.40.0,705,465,53,1016,1050,1992,851,581,78
