name,time
8907,1031
8908,1164
8909,1284
890,1382
8910,1057
8912,1189
8913,1050
8914,1077
8915,1032
8916,992
8917,970
8918,1093
8919,1047
891,991
8920,1158
8921,988
8922,1094
8923,1099
8924,1044
8925,1107
8926,1139
8927,1093
8928,963
8929,811
892,832
8930,876
8931,824
8932,823
8933,813
8934,827
8935,830
8936,868
8937,898
8938,864
8939,919
893,800
8941,886
8942,786
8944,811
8945,836
8946,844
8947,760
8948,793
8949,770
894,831
8950,842
8951,804
8952,792
8953,866
8954,800
8955,888
8956,805
8957,809
8958,809
8959,793
895,877
8960,810
8961,822
8962,796
8963,865
8964,801
8965,804
8966,818
8967,826
8968,832
8969,790
896,854
8970,823
8971,816
8972,795
8973,743
8974,853
8975,813
8976,808
8977,825
8978,860
8979,775
897,873
8980,860
8981,830
8982,843
8983,786
8985,809
8986,870
8987,825
8988,777
8989,785
898,812
8990,801
8991,839
8992,807
8993,811
8994,755
8995,816
8996,814
8997,769
8998,780
8999,789
899,858
89,749
8,824
9000,835
9001,815
9002,798
9003,770
9004,813
9005,796
9006,860
9007,815
9008,912
9009,1091
900,1033
9010,907
9011,793
9012,793
9014,798
9015,785
9016,843
9017,759
9019,811
901,841
9021,824
9022,823
9023,782
9024,837
9025,829
9026,756
9027,851
9028,1013
9029,981
902,997
9030,1071
9031,945
9032,1036
9033,1079
9034,1049
9035,1087
9036,1090
9037,1084
9038,1097
9039,1089
903,1165
9040,977
9041,1030
9042,1047
9043,962
9044,976
9045,885
9046,770
9047,710
9048,782
9049,743
904,759
9050,844
9051,785
9052,767
9053,760
9054,778
9056,816
9057,797
9058,793
9059,740
905,815
9060,859
9061,948
9063,826
9064,853
9065,799
9066,857
9067,812
9068,777
9069,1057
906,1140
9070,1038
9071,1132
9072,1070
9073,1046
9074,1162
9075,1049
9077,1046
9078,1101
9079,997
907,770
9080,809
9081,1040
9082,807
9083,782
9084,802
9085,946
9086,856
9087,803
9088,802
9089,741
908,797
9090,770
9091,869
9092,783
9093,788
9094,822
9095,841
9096,803
9097,761
9098,838
9099,817
909,804
90,837
9100,817
9101,826
9102,764
9103,797
9104,786
9105,838
9106,865
9107,756
9108,834
910,791
9110,809
9111,808
9112,808
9113,804
9114,837
9115,797
9116,778
9117,791
9118,780
9119,831
911,808
9120,798
9121,783
9122,809
9123,852
9124,865
9125,855
9126,832
9127,857
9128,808
9129,822
912,836
9130,849
9131,792
9132,750
9133,783
9134,888
9135,783
9136,802
9137,729
9138,747
9139,753
913,835
9140,795
9141,1097
9142,1063
9143,1052
9144,1052
9145,874
9146,873
9147,800
9148,736
9149,807
914,794
9150,804
9151,876
9152,829
9153,831
9154,832
9155,846
9156,867
9157,812
9158,803
9159,780
915,753
9160,800
9161,824
9162,869
9163,804
9164,892
9165,785
9166,863
9167,833
9168,821
9169,796
916,865
9171,930
9172,791
9173,782
9174,794
9175,810
9176,809
9178,847
9179,799
917,810
9180,759
9181,896
9182,746
9183,802
9184,829
9185,778
9186,827
9187,798
9188,826
9189,773
918,842
9190,784
9191,806
9192,816
9193,789
9194,772
9195,809
9196,811
9197,849
9198,787
9199,804
919,883
91,850
9200,820
9202,833
9203,836
9204,859
9205,763
9206,812
9207,815
9208,794
9209,804
920,798
9210,758
9211,811
9212,850
9213,810
9214,787
9215,783
9216,816
9217,800
9218,759
9219,766
921,805
9220,778
9221,853
9222,819
9223,843
9224,805
9225,775
9226,826
9227,789
9228,810
9229,779
922,847
9231,812
9232,805
9233,804
9234,830
9235,842
9236,834
9237,771
9238,775
9239,791
923,791
9240,798
9241,783
9242,788
9243,820
9244,854
9245,826
9246,778
9247,862
9248,815
9249,864
924,823
9250,828
9251,835
9252,774
9253,797
9254,795
9255,802
9256,780
9257,842
9259,815
925,844
9260,766
9261,765
9262,762
9263,802
9264,763
9265,784
9266,839
9267,881
9268,763
9269,784
926,792
9270,861
9271,852
9272,822
9273,853
9274,755
9275,781
9276,775
9277,810
9278,799
9279,779
927,773
9280,826
9281,970
9282,1206
9283,1349
9284,971
9285,855
9286,921
9287,954
9288,827
9289,797
928,824
9291,824
9292,859
9293,851
9294,780
9295,876
9296,795
9297,807
9298,840
9299,837
929,805
92,809
9300,897
9301,860
9302,800
9303,819
9304,775
9305,798
9306,820
9307,777
9308,766
9309,736
930,744
9310,1019
9311,1015
9312,974
9313,949
9314,880
9315,958
9316,1015
9317,933
9318,1017
9319,1004
931,994
9320,1079
9321,1005
9322,1098
9323,1247
9324,1173
9325,1011
9326,1008
9327,1099
9328,1031
9329,1157
932,1128
9330,1100
9331,1175
9332,1014
9333,1126
9334,1037
9335,1089
9336,1128
9337,1022
9338,996
9339,747
933,682
9340,666
9341,694
9342,740
9343,741
9345,812
9346,694
9347,765
9348,698
9349,650
934,692
9350,649
9351,717
9352,696
9353,740
9354,797
9355,706
9356,712
9357,672
9358,742
9359,738
9360,709
9361,692
9362,686
9363,723
9364,753
9365,687
9366,736
9367,652
9368,747
9369,695
936,762
9370,763
9371,812
9372,725
9373,864
9374,925
9375,750
9376,685
9377,738
9378,671
9379,707
937,801
9380,720
9381,1058
9382,869
9383,861
9384,718
9385,760
9386,686
9387,744
9388,793
9389,674
938,718
9390,744
9391,696
9392,702
9393,692
9394,719
9395,741
9396,759
9397,648
9398,697
9399,760
939,709
93,656
9400,738
9401,672
9402,743
9403,697
9404,688
9405,746
9406,734
9407,716
9408,809
9409,859
940,701
9410,752
9411,672
9412,747
9413,812
9414,784
9415,649
9416,669
9417,709
9418,717
9419,664
941,677
9420,681
9421,741
9422,656
9423,730
9424,773
9425,703
9426,667
9427,695
9428,710
9429,671
942,637
9430,655
9431,780
9432,732
9434,630
9435,681
9436,690
9437,674
9438,671
9439,704
943,674
9440,645
9441,699
9442,716
9443,662
9444,664
9445,659
9446,697
9447,742
9448,786
9449,725
944,710
9450,810
9451,748
9452,751
9453,869
9454,722
9455,758
9456,861
9457,723
9458,691
9459,656
945,658
9460,734
9461,753
9462,747
9463,723
9464,934
9465,1045
9466,917
9467,687
9468,805
9469,698
946,852
9470,778
9471,707
9472,766
9473,802
9474,1201
9475,915
9476,920
9477,878
9478,680
9479,673
947,767
9480,780
9481,787
9482,818
9483,940
9484,1035
9485,1182
9486,1433
9487,1044
9488,736
9489,687
948,672
9490,722
9491,694
9492,690
9493,659
9495,703
9496,691
9497,702
9498,743
9499,756
949,675
94,710
9500,811
9501,683
9502,692
9503,658
9504,717
9505,709
9506,834
9507,710
9508,707
9509,725
950,742
9510,738
9511,812
9512,707
9513,787
9514,712
9516,703
9517,710
9518,679
9519,841
951,759
9520,714
9521,769
9522,772
9523,682
9524,687
9525,816
9526,748
9527,768
9528,722
9529,685
952,820
9530,687
9531,658
9532,679
9533,685
9534,750
9535,773
9536,723
9537,685
9538,692
9539,704
953,689
9540,712
9541,675
9543,667
9544,714
9545,688
9546,707
9548,710
9549,682
954,819
9550,757
9551,794
9552,901
9553,971
9554,871
9555,1408
9556,923
9558,748
955,1323
9560,907
9561,999
9562,926
9563,761
9564,698
9565,722
9566,719
9567,843
9568,999
956,810
9570,694
9571,700
9573,719
9574,707
9575,807
9576,775
9577,1212
9578,1000
9579,1144
957,1176
9580,924
9582,1074
9583,974
9584,874
9585,789
9586,904
9587,768
9588,709
9589,702
958,868
9590,693
9591,730
9592,702
9593,702
9594,744
9595,688
9596,627
9597,663
9598,643
9599,688
959,678
95,711
9600,748
9601,671
9602,690
9603,707
9604,718
9605,707
9606,700
9607,702
9608,786
9609,715
960,763
9610,734
9611,726
9612,701
9613,663
9614,622
9615,701
9616,732
9617,689
9618,814
9619,1032
961,903
9620,730
9621,1004
9622,977
9623,773
9624,728
9625,770
9626,1119
9627,777
9628,964
9629,965
962,917
9630,660
9631,650
9632,694
9633,665
9635,682
9636,689
9637,688
9638,684
9639,683
963,723
9640,669
9641,703
9642,736
9643,746
9644,785
9645,696
9646,640
9647,662
9648,666
964,668
9650,797
9651,1088
9652,848
9653,1010
9654,1016
9655,711
9656,688
9657,781
9658,807
9659,798
965,791
9660,921
9661,1176
9662,939
9663,1243
9664,1154
9665,903
9666,985
9667,929
9668,882
9669,1126
966,797
9670,674
9671,696
9673,711
9674,669
9675,786
9676,704
9677,799
9679,876
967,959
9680,909
9681,807
9683,735
9684,757
9685,896
9686,807
9687,718
9688,708
9689,836
968,683
9690,1100
9692,903
9693,835
9694,797
9695,666
9696,655
9697,703
9698,684
9699,652
969,749
96,761
9700,722
9701,702
9703,827
9704,705
9705,775
9706,815
9707,718
9708,778
9709,748
970,822
9710,680
9711,655
9712,820
9713,705
9715,672
9716,763
9717,897
9718,701
9719,759
971,711
9720,838
9721,948
9722,1239
9723,854
9724,793
9725,697
9727,763
9728,724
9729,763
972,704
9730,706
9731,672
9732,753
9733,666
9734,737
9735,705
9736,708
9737,716
9738,845
9739,688
973,799
9740,745
9741,776
9742,700
9743,673
9744,669
9745,740
9746,784
9747,765
9748,745
9749,728
974,896
9750,1029
9751,807
9752,846
9753,787
9754,1366
9756,903
9757,1210
9758,1291
9759,1077
975,1066
9760,763
9761,1170
9762,883
9763,963
9764,1114
9765,870
9766,1444
9767,868
9768,866
9769,1480
976,879
9770,983
9771,957
9772,779
9773,743
9774,871
9775,759
9776,727
9777,734
9778,1021
9779,1042
977,836
9780,1117
9782,1050
9783,768
9784,734
9785,674
9786,688
9787,763
9788,1038
9789,912
9790,920
9791,1007
9792,981
9793,923
9794,1020
9795,853
9797,746
9798,922
9799,729
979,960
97,970
9800,719
9801,884
9802,815
9803,806
9804,697
9805,770
9806,695
9807,703
9808,801
9809,734
980,686
9810,714
9812,798
9813,801
9814,734
9815,781
9816,695
9817,775
9818,706
9819,677
981,733
9820,725
9821,777
9822,715
9823,748
9824,703
9825,723
9826,723
9827,677
9828,721
9829,745
982,721
9830,761
9831,702
9832,851
9833,756
9834,646
9835,722
9836,733
9837,680
9838,709
9839,708
983,688
9840,696
9841,837
9842,794
9843,761
9844,667
9845,720
9846,732
9847,690
9848,756
9849,711
984,690
9850,805
9851,793
9853,782
9854,731
9855,814
9856,728
9857,705
9858,688
9859,727
985,790
9860,1079
9861,1466
9862,1173
9863,831
9865,876
9866,1111
9867,1059
9868,890
9869,1258
986,790
9871,753
9872,794
9873,846
9875,842
9876,829
9878,689
9879,746
987,708
9880,683
9881,680
9882,806
9883,719
9884,665
9885,827
9886,715
9887,776
9888,748
9889,782
988,677
9890,787
9891,791
9892,756
9893,737
9894,694
9895,697
9896,960
9897,1051
9898,1065
9899,828
989,712
9900,716
9901,793
9902,714
9903,692
9904,701
9905,728
9906,713
9907,715
9908,742
9909,1093
990,791
9910,843
9911,827
9912,695
9913,718
9914,762
9915,683
9916,679
9917,677
9918,814
9919,976
991,834
9920,1062
9921,965
9922,856
9923,1093
9924,878
9925,903
9926,1132
9927,1075
9928,1121
9929,956
992,1031
9930,1182
9931,1125
9932,985
9933,1086
9934,757
9935,839
9936,904
9937,1025
9938,1108
9939,1264
993,887
9940,952
9941,1259
9942,1022
9943,1071
9944,951
9945,967
9946,1046
9947,810
9948,782
9949,946
994,1017
9950,1164
9951,1575
9952,1571
9953,1479
9954,835
9955,981
9956,1199
9957,1088
9958,1254
9959,1171
995,1169
9960,1134
9961,1087
9962,974
9963,1368
9964,1280
9965,1183
9966,985
9967,1197
9969,856
996,1128
9970,1325
9971,1308
9972,1233
9973,1176
9974,951
9975,1206
9976,1361
9977,1347
9978,1336
9979,1244
997,1126
9981,982
9982,979
9983,1346
9984,1093
9985,1204
9986,897
9987,957
9989,1042
998,1249
9990,943
9991,957
9992,1153
9993,1011
9994,883
9995,1050
9996,879
9997,983
9998,1091
9999,964
999,1219
99,1033
9,1240
